Bankrupt?, ROA(C) before interest and depreciation before interest, ROA(A) before interest and % after tax, ROA(B) before interest and depreciation after tax, Operating Gross Margin, Realized Sales Gross Margin, Cash flow rate, Tax rate (A), Net Value Per Share (B), Net Value Per Share (A), Net Value Per Share (C), Persistent EPS in the Last Four Seasons, Cash Flow Per Share, Operating Profit Per Share (Yuan ¥), Per Share Net profit before tax (Yuan ¥), Debt ratio %, Net worth/Assets, Operating profit/Paid-in capital, Net profit before tax/Paid-in capital, Operating profit per person, Working Capital to Total Assets, Cash/Total Assets, Current Liability to Assets, Operating Funds to Liability, Retained Earnings to Total Assets, Total expense/Assets, CFO to Assets, Current Liability to Current Assets, Net Income to Total Assets, Gross Profit to Sales, Equity to Liability
0,0.496514405,0.570704317,0.548744579,0.600844636,0.600563571,0.462383936,0.081384756,0.196409759,0.196409759,0.196409759,0.230405597,0.319728372,0.108785929,0.186337275,0.117422983,0.882577017,0.108782386,0.185340472,0.412722462,0.807474595,0.088802906,0.112802557,0.343376272,0.938977208,0.020231944,0.575005736,0.030824895,0.818611267,0.60084347,0.031917638
0,0.555842636,0.605047972,0.59312597,0.605175918,0.604793958,0.469719769,0.232513412,0.196620454,0.196620454,0.196620454,0.246194573,0.326483695,0.11928996,0.203961738,0.105541615,0.894458385,0.119237221,0.201809818,0.409545239,0.83345862,0.077972036,0.056570785,0.353337484,0.945015072,0.008823429,0.608413912,0.018203274,0.836388888,0.605174849,0.035841058
0,0.51201677,0.572666812,0.554901226,0.599540207,0.599561827,0.461820286,0.271687418,0.187897687,0.187897687,0.187897687,0.2312565,0.31841975,0.110495888,0.188973413,0.125132267,0.874867733,0.110508574,0.187459468,0.420682481,0.813280373,0.037907677,0.108209835,0.341720935,0.939827928,0.01111596,0.568929249,0.029243369,0.8181018,0.599540358,0.029749973
0,0.504606835,0.577245966,0.552492103,0.617477911,0.617449084,0.463036495,0.134224112,0.193544309,0.193544309,0.193544309,0.228231067,0.320152791,0.098607605,0.186337275,0.098618375,0.901381625,0.09852297,0.185182113,0.393082472,0.81377874,0.034479482,0.095095161,0.34514576,0.941855849,0.043090143,0.579120344,0.027636672,0.820883773,0.617473885,0.038540988
0,0.47316336,0.537505451,0.523100808,0.59742141,0.59742141,0.462533236,0.451563923,0.189498968,0.189498968,0.189498968,0.215845703,0.318914904,0.097223353,0.17217745,0.08177888,0.91822112,0.097187617,0.171201267,0.393828724,0.816738668,0.033042686,0.08300823,0.343913715,0.932199071,0.010501774,0.573394856,0.025459381,0.798453415,0.597420373,0.046936285
0,0.549505192,0.60880942,0.595053268,0.611539515,0.611539515,0.47167409,0.169146675,0.20378408,0.20378408,0.204500442,0.243736409,0.3273679,0.106017425,0.198312872,0.071560299,0.928439701,0.106013972,0.197089209,0.397593903,0.751896939,0.043212399,0.055191104,0.362773011,0.948046867,0.008162417,0.617392041,0.047016674,0.835994353,0.611536599,0.05383272
0,0.502754351,0.559147405,0.549815301,0.609305409,0.608325286,0.471019854,0.252252252,0.210273482,0.210273482,0.210273482,0.224732911,0.324927495,0.095594821,0.181742864,0.050730115,0.949269885,0.095542853,0.180808385,0.392245766,0.795422047,0.05455455,0.045719438,0.364341621,0.937209712,0.016950989,0.605603408,0.022981366,0.811455946,0.609301754,0.075855735
0,0.501925608,0.55266027,0.552117351,0.611806166,0.611806166,0.471603634,0.223808078,0.209051452,0.209051452,0.209051452,0.225678359,0.323795713,0.107483104,0.179182044,0.045953382,0.954046618,0.107512173,0.178184149,0.394778499,0.802649893,0.066881517,0.037090822,0.363016871,0.940461719,0.019127518,0.599954677,0.018735816,0.808769218,0.611803484,0.083449841
0,0.503339346,0.568251199,0.555008298,0.610480116,0.610480116,0.470489754,0.115801194,0.211284817,0.211284817,0.211790485,0.224071098,0.323512768,0.106994544,0.184379001,0.052664994,0.947335006,0.106934063,0.182731317,0.397333846,0.807435338,0.045413755,0.036198698,0.357815339,0.939173365,0.014808567,0.595346324,0.017456918,0.81667102,0.610476266,0.073110392
0,0.509481792,0.563726559,0.565073077,0.606307384,0.606134421,0.46952182,0.041400952,0.240866377,0.240866377,0.240866377,0.235700104,0.331788923,0.10829737,0.186789184,0.100039302,0.899960698,0.108163564,0.185649649,0.396078786,0.75174239,0.004401137,0.060723008,0.354636386,0.937895835,0.009788145,0.610489095,0.047268877,0.812316635,0.606309221,0.037954942
0,0.493296934,0.557948103,0.542695005,0.608678419,0.608678419,0.463927262,0.14910416,0.19105811,0.19105811,0.19105811,0.224260187,0.320718681,0.10495888,0.179182044,0.084318409,0.915681591,0.104922892,0.178221854,0.397424301,0.876774506,0.053307593,0.082601817,0.347637387,0.939712385,0.028577142,0.584041419,0.017700785,0.811169128,0.608673681,0.045470451
0,0.529225369,0.580625818,0.572246908,0.61182058,0.611525101,0.470486399,0.25073388,0.197842485,0.197842485,0.197842485,0.232863761,0.327615477,0.106180278,0.189726595,0.072769598,0.927230402,0.106136108,0.188741422,0.395716967,0.834324272,0.170115604,0.069765966,0.364960738,0.949321481,0.024415331,0.623531839,0.020518801,0.823453413,0.611820074,0.052930575
0,0.459708478,0.531672481,0.51330371,0.602379683,0.602379683,0.451203207,0,0.184821541,0.184821541,0.184821541,0.214049352,0.313680413,0.09681622,0.169767267,0.048916165,0.951083835,0.096780497,0.168788176,0.39466543,0.80896358,0.053495775,0.032047963,0.32242646,0.93194701,0.015910805,0.533981626,0.015838195,0.796527432,0.602379808,0.078553105
0,0.51196802,0.576046664,0.559665935,0.602177892,0.602177892,0.464724088,0.165198907,0.222535923,0.222535923,0.222535923,0.250165453,0.339569923,0.122302744,0.20727574,0.163315899,0.836684101,0.122298761,0.203076691,0.402783745,0.801801862,0.181725671,0.169860987,0.350603757,0.941086002,0.022428597,0.617059663,0.036091332,0.819361839,0.602177563,0.021979793
0,0.529225369,0.59670737,0.579581348,0.609817092,0.609824298,0.474331295,0.123190606,0.206143862,0.206143862,0.206143862,0.247801834,0.338155196,0.112938686,0.200421782,0.11884391,0.88115609,0.11291058,0.199487218,0.401460844,0.791022535,0.05657525,0.071642578,0.36287798,0.943121628,0.020745793,0.650696645,0.02955905,0.831138347,0.609816333,0.031494569
0,0.541315263,0.59888792,0.585684458,0.60490206,0.604844405,0.469233286,0.195870027,0.242846909,0.242846909,0.242846909,0.254136334,0.333168282,0.140298021,0.21149356,0.071650996,0.928349004,0.140212028,0.210067114,0.409500011,0.8635924,0.117201779,0.077133492,0.364152226,0.947173808,0.01524214,0.620751993,0.018181364,0.833791334,0.604897684,0.053764874
0,0.515575489,0.584114697,0.568874137,0.600015855,0.600051889,0.461875645,0.075210042,0.194808478,0.194808478,0.194808478,0.236929186,0.318278277,0.100236137,0.188898094,0.090304441,0.909695559,0.10022473,0.187964709,0.397277312,0.762156607,0.043843259,0.093136299,0.342071968,0.943550989,0.01494986,0.568788676,0.04240567,0.827101556,0.600014001,0.042316739
0,0.556378882,0.604666376,0.603511965,0.605572291,0.605593912,0.469580534,0.170260148,0.238422317,0.238422317,0.238422317,0.264725347,0.342045696,0.132643922,0.219326655,0.119357862,0.880642138,0.132598889,0.218354574,0.399708283,0.756263058,0.062726057,0.096012569,0.359400321,0.953938206,0.008496873,0.637524315,0.045312437,0.834366891,0.605568029,0.031345426
0,0.572417491,0.623964239,0.63033353,0.612793497,0.612757463,0.474155155,0.054560178,0.215077325,0.215077325,0.215077325,0.259714475,0.338084459,0.130852536,0.208782104,0.087462587,0.912537413,0.130652857,0.206545509,0.404491079,0.832208266,0.158204188,0.074446317,0.371216408,0.950580654,0.019276596,0.652823992,0.02159846,0.845606344,0.612795075,0.043765841
0,0.601082241,0.660979067,0.650141871,0.602322028,0.602285994,0.46335858,0.118331815,0.256542076,0.256542076,0.256542076,0.302448709,0.320294263,0.108785929,0.249378625,0.083925386,0.916074614,0.108798671,0.248480507,0.395434296,0.766314769,0.007992519,0.045848644,0.343682138,0.970572109,0.007072886,0.572973155,0.034885246,0.863762188,0.602318897,0.045686489
0,0.493053186,0.550152638,0.542748541,0.598718632,0.598725839,0.462258121,0.236967304,0.189583246,0.189583246,0.189583246,0.225583814,0.319410059,0.100480417,0.178353544,0.1120416,0.8879584,0.10002117,0.176163185,0.398441917,0.781692387,0.120003032,0.117548921,0.343247894,0.934895682,0.024950987,0.574073561,0.037248534,0.806313093,0.598718239,0.033592657
0,0.51547799,0.577136939,0.561914449,0.604051658,0.604051658,0.464111791,0.1973884,0.189625385,0.189625385,0.189625385,0.232296492,0.322345618,0.114078658,0.187617685,0.103002086,0.896997914,0.114050515,0.186697836,0.417697474,0.827208828,0.049748156,0.108940507,0.348803862,0.941738663,0.013466526,0.592089066,0.026954545,0.821597655,0.604049258,0.036796814
0,0.476965827,0.525130833,0.526527116,0.597615993,0.597169172,0.45752078,0,0.174497493,0.174497493,0.174497493,0.216318427,0.315979345,0.094129143,0.169465994,0.071016114,0.928983886,0.094134219,0.168456376,0.390255761,0.802147209,0.116369048,0.037132019,0.334989903,0.930681307,0.01161884,0.551128765,0.018860882,0.792242909,0.597614535,0.054269791
0,0.540389022,0.601286524,0.582418759,0.603986797,0.60395797,0.465715508,0.20832068,0.214571657,0.214571657,0.214571657,0.252150893,0.3273679,0.12669978,0.207802968,0.100643952,0.899356048,0.126500236,0.206839605,0.426335904,0.849552121,0.066525981,0.102768024,0.353142818,0.948282635,0.011530207,0.605813532,0.023151751,0.83560914,0.603985597,0.037719768
0,0.560327597,0.610281291,0.597034102,0.599763617,0.599641102,0.458117981,0.242939569,0.20871434,0.20871434,0.20871434,0.241940059,0.315731768,0.101294683,0.202154101,0.04435106,0.95564894,0.101275099,0.196123973,0.402942041,0.88308292,0.224416215,0.028378007,0.334970619,0.943965833,0.012168094,0.555834634,0.007610504,0.833135777,0.599758732,0.086367208
0,0.503778092,0.566724815,0.548476899,0.60413814,0.604181381,0.469204768,0.241522421,0.200750074,0.200750074,0.200750074,0.232580127,0.337836882,0.114892924,0.189726595,0.123076458,0.876923542,0.11484847,0.188771586,0.409590466,0.823425297,0.148825477,0.12252881,0.362795808,0.943750015,0.025330983,0.653314505,0.028941241,0.81667173,0.604138358,0.0303074
0,0.476965827,0.528347143,0.529043311,0.606184869,0.606184869,0.464977395,0,0.178163583,0.178163583,0.178163583,0.212725726,0.320435736,0.092907744,0.169089403,0.080992835,0.919007165,0.092864006,0.168101953,0.391431673,0.761349917,0.134098065,0.067207835,0.349002325,0.935142095,0.014679481,0.586975619,0.040946914,0.792969525,0.606184917,0.047409038
0,0.465070931,0.504633668,0.508860217,0.596650283,0.596520561,0.465304513,0,0.154228646,0.154228646,0.154228646,0.206202137,0.323406663,0.084357951,0.163515854,0.161078695,0.838921305,0.084314492,0.162514139,0.388887633,0.794763277,0.025197715,0.143990748,0.350689895,0.909721506,0.035038878,0.616814993,0.035931671,0.777926965,0.59665055,0.022332384
0,0.521327938,0.573702573,0.563681139,0.61013419,0.61013419,0.470246513,0.277760907,0.18692849,0.18692849,0.18692849,0.225772903,0.322805404,0.098037619,0.184755592,0.06137195,0.93862805,0.098042568,0.183794586,0.393037245,0.807240297,0.054903919,0.046043687,0.359040176,0.948283934,0.014988664,0.60257616,0.020256146,0.820443934,0.610132405,0.06286108
0,0.539267781,0.608918447,0.590074415,0.611734098,0.611633203,0.466733768,0.111853426,0.202519911,0.202519911,0.202519911,0.275976175,0.347103346,0.16041039,0.228063569,0.196329776,0.803670224,0.16042145,0.226823015,0.405440854,0.853007621,0.022118517,0.147171042,0.35219537,0.944644418,0.040636586,0.637448207,0.027073088,0.836048775,0.611734481,0.017639123
0,0.504850583,0.565525512,0.548691043,0.60973061,0.60973061,0.463205925,0.273914364,0.19105811,0.19105811,0.19105811,0.226340172,0.318667327,0.109518769,0.183023273,0.051758019,0.948241981,0.109531487,0.182037554,0.431356143,0.81295165,0.06965393,0.046805716,0.34514703,0.942013305,0.010937643,0.572483454,0.019317022,0.81711876,0.609727798,0.074359306
0,0.494661922,0.571522024,0.557256812,0.602934606,0.602221133,0.461311995,0,0.204416165,0.204416165,0.204921832,0.234754656,0.31742944,0.097956192,0.181818182,0.132388064,0.867611936,0.097790154,0.180197572,0.394439294,0.851264168,0.060557179,0.055900878,0.340554986,0.939858208,0.016222012,0.56416156,0.01590301,0.81518045,0.602936275,0.027945564
0,0.514356749,0.570976886,0.556667916,0.614559161,0.614573574,0.468728349,0.278975605,0.189709662,0.189709662,0.189709662,0.226812896,0.32308835,0.114974351,0.183625819,0.052453366,0.947546634,0.114954321,0.182520172,0.405090342,0.839729444,0.263047604,0.057639407,0.362671578,0.942473746,0.051724083,0.603916927,0.017584772,0.818154608,0.614560724,0.073394541
0,0.493004436,0.557839075,0.540714171,0.603619251,0.603619251,0.474864749,0.225630125,0.184652986,0.184652986,0.184652986,0.222085658,0.324715286,0.106098852,0.177826316,0.054085921,0.945914079,0.106054684,0.176834326,0.406831596,0.855962672,0.100870177,0.044250399,0.370892025,0.937921093,0.023022122,0.62016381,0.013057408,0.81087172,0.603621125,0.071229662
0,0.486423244,0.575392499,0.531827186,0.611366552,0.61164041,0.477929594,0.178864258,0.181113312,0.181113312,0.181113312,0.218587501,0.325740963,0.10422604,0.182872637,0.048795235,0.951204765,0.104198218,0.181916899,0.40137039,0.885820969,0.102927083,0.044818875,0.381991574,0.94298403,0.046908759,0.633681251,0.010889662,0.82419243,0.611366394,0.078772536
0,0.503144347,0.551133886,0.543819262,0.611150348,0.611150348,0.471613699,0.463812127,0.17829,0.17829,0.17829,0.220667486,0.326943482,0.119127107,0.179407999,0.103153248,0.896846752,0.1190988,0.178402835,0.396768504,0.813015495,0.043777114,0.068605784,0.359927423,0.935546201,0.034446503,0.629743516,0.023859521,0.807103792,0.611151072,0.036734635
0,0.521327938,0.574138683,0.566732694,0.6125845,0.6125845,0.494288854,0.234740358,0.186043572,0.186043572,0.186043572,0.226151083,0.327332532,0.109355916,0.182797319,0.021344136,0.978655864,0.109368639,0.18109494,0.402851586,0.877656195,0.21797805,0.025656557,0.438638273,0.939718187,0.040617745,0.643868232,0.007238137,0.821114635,0.612582569,0.167405887
0,0.480622045,0.535106847,0.525670539,0.604577754,0.604584961,0.461011718,0.728008908,0.176478025,0.176478025,0.176478025,0.215656613,0.316509868,0.11139158,0.172930632,0.162529855,0.837470145,0.111347241,0.171977981,0.397333846,0.832794323,0.094308773,0.148023174,0.339676352,0.929756293,0.055695184,0.559471081,0.029724744,0.797278825,0.604576418,0.022100428
0,0.533417833,0.585259485,0.597622999,0.608613557,0.608613557,0.472628604,0,0.174961021,0.174961021,0.174961021,0.227663799,0.331046191,0.103493201,0.18400241,0.116395078,0.883604922,0.103473545,0.181072317,0.393512132,0.82847086,0.123478525,0.076776393,0.361751235,0.920026366,0.024748529,0.644694636,0.022534595,0.825206972,0.608610573,0.032227128
0,0.586554868,0.637701701,0.643556936,0.626745845,0.626745845,0.475243871,0.066707157,0.186380683,0.186380683,0.186380683,0.245249125,0.329207045,0.127921179,0.196505235,0.060434743,0.939565257,0.127917013,0.195286932,0.405497388,0.896907756,0.207119863,0.065857244,0.382259964,0.950125862,0.068190331,0.649368195,0.013708648,0.852604041,0.626747019,0.063834211
0,0.522839175,0.586513301,0.580277317,0.596650283,0.596650283,0.455556394,0.014171475,0.2218617,0.2218617,0.2218617,0.244681857,0.303883426,0.091116359,0.194772916,0.130181093,0.869818907,0.091683359,0.189729281,0.390380136,0.794189674,0.041954225,0.080383667,0.330368998,0.940107816,0.008783383,0.521070398,0.030010015,0.820455709,0.596649475,0.0284731
0,0.549602691,0.62325556,0.602012956,0.600628432,0.600628432,0.468397876,0.087053345,0.209852092,0.209852092,0.20993637,0.255270871,0.331718186,0.113915805,0.208706786,0.102397436,0.897602564,0.113912095,0.206982882,0.408380634,0.844351532,0.174747444,0.093042244,0.358670815,0.950198732,0.017550652,0.625072059,0.022604854,0.843564882,0.600628157,0.037021634
0,0.505874324,0.566016136,0.556989132,0.603453495,0.603453495,0.455345026,0.14343557,0.206438835,0.206438835,0.206438835,0.231634679,0.313468204,0.106261705,0.185358138,0.106932309,0.893067691,0.106225675,0.184186713,0.398080098,0.842929537,0.072709685,0.031539664,0.335543937,0.937523369,0.023988328,0.54668937,0.011186301,0.814230444,0.603449473,0.035339334
0,0.52800663,0.581007414,0.563681139,0.600304127,0.600332954,0.469026949,0.324121875,0.196114787,0.196114787,0.196114787,0.254798147,0.367722996,0.139890888,0.2174437,0.197478611,0.802521389,0.139894475,0.216341151,0.428099772,0.796532993,0.466374733,0.189202858,0.361722156,0.941831377,0.013852616,0.698338715,0.037967829,0.823007166,0.600303871,0.017511712
0,0.433968703,0.492477104,0.480379035,0.605356088,0.605356088,0.46043297,0,0.161897939,0.161897939,0.161897939,0.19892219,0.316120818,0.098444752,0.157565715,0.166097288,0.833902712,0.098400834,0.156534198,0.393953099,0.844430266,0.020467474,0.110167781,0.338831965,0.922638316,0.054969595,0.554838171,0.024639918,0.769481832,0.605353786,0.021549152
0,0.519670453,0.576809856,0.572996413,0.605795702,0.605795702,0.465891648,0.092721935,0.186549239,0.186549239,0.186549239,0.230027418,0.323689609,0.105447439,0.183851774,0.089185839,0.910814161,0.105411435,0.182889676,0.396090093,0.823584511,0.120849507,0.094482061,0.354070341,0.9466138,0.025339638,0.604042317,0.025828894,0.821519546,0.605793967,0.04287245
0,0.470530883,0.541703009,0.50977033,0.605788495,0.605788495,0.464190634,0.632857577,0.223800093,0.223800093,0.223800093,0.208282122,0.326766641,0.127514046,0.183927092,0.166218218,0.833781782,0.126972495,0.18291984,0.410348025,0.815616148,0.143268847,0.09030193,0.34502603,0.938395472,0.035740223,0.588056892,0.026678168,0.800158539,0.605790108,0.021526624
0,0.531272851,0.594036197,0.576529793,0.60281209,0.60281209,0.461194568,0.190100213,0.1947242,0.1947242,0.1947242,0.253852699,0.316615972,0.135575279,0.210514423,0.177615866,0.822384134,0.135562721,0.207691728,0.41466724,0.809434003,0.057661226,0.164101237,0.340143021,0.942170559,0.022246672,0.561685261,0.034434431,0.828239671,0.60280911,0.019903643
0,0.569736265,0.638083297,0.624712244,0.611416999,0.611416999,0.466490526,0.069845126,0.225654208,0.225654208,0.225654208,0.269263496,0.325705595,0.113427245,0.216841154,0.068718445,0.931281555,0.113447978,0.215903778,0.394597589,0.834425994,0.265270517,0.074328493,0.355976985,0.968268784,0.031118103,0.599782078,0.021257453,0.855065595,0.61141487,0.056106545
0,0.499683128,0.558765809,0.546817281,0.603893109,0.603893109,0.459018813,0.285453993,0.185369348,0.185369348,0.185369348,0.224165642,0.312866945,0.105447439,0.180236499,0.123650875,0.876349125,0.105403293,0.179292663,0.398362769,0.821779233,0.169679151,0.116464537,0.334307334,0.93573947,0.041959499,0.539030526,0.028616317,0.808711413,0.603894244,0.030146087
0,0.544386487,0.589620584,0.581133894,0.614249269,0.614422232,0.462256444,0.260350238,0.229530993,0.229530993,0.229530993,0.248274558,0.319339322,0.136389545,0.206597876,0.090939323,0.909060677,0.136360675,0.2056406,0.406978585,0.825979769,0.024955174,0.083043353,0.342890338,0.963571145,0.022332634,0.571270814,0.023877237,0.828006362,0.614246732,0.042001531
0,0.480475796,0.537996075,0.535092885,0.607950533,0.608145116,0.465069659,0,0.199022376,0.199022376,0.199022376,0.21698024,0.320647945,0.103086068,0.171800859,0.052030112,0.947969888,0.103050141,0.170794058,0.396666742,0.834819107,0.068292688,0.05708049,0.351676918,0.932943197,0.024092292,0.584106127,0.018118872,0.799942976,0.607946941,0.073997626
0,0.619217082,0.656672481,0.643556936,0.626349472,0.62570086,0.478555312,0.253062051,0.296363407,0.296363407,0.296363407,0.317859506,0.349437646,0.188014005,0.279279958,0.065060314,0.934939686,0.188024167,0.278470704,0.412835531,0.852816824,0.298260888,0.051207579,0.378142447,0.968843182,0.009226149,0.646415487,0.014817435,0.862155647,0.626350778,0.059300363
0,0.575586214,0.633122547,0.617752556,0.606739792,0.606617276,0.468033853,0.175928738,0.302515697,0.302515697,0.302515697,0.312754089,0.337730777,0.161468936,0.264743541,0.083411434,0.916588566,0.161463677,0.263886585,0.406413243,0.844054852,0.129483854,0.074577552,0.357324471,0.956858346,0.028199804,0.61059321,0.020001872,0.852155454,0.606739014,0.045975599
0,0.510700531,0.577518535,0.568874137,0.611532308,0.611532308,0.463814868,0,0.186844212,0.186844212,0.186844212,0.227663799,0.319834477,0.105203159,0.181290954,0.067176588,0.932823412,0.105199733,0.180318226,0.394280998,0.850164202,0.128302357,0.072087911,0.347879948,0.943530873,0.020363615,0.580819761,0.018864062,0.821856195,0.611532341,0.057399234
0,0.432213718,0.504415613,0.49022967,0.606891134,0.606790239,0.463241153,0,0.18199823,0.18199823,0.18199823,0.20487851,0.320718681,0.090953505,0.159523989,0.101762554,0.898237446,0.09097497,0.159965312,0.390515818,0.856992269,0.274806699,0.10422454,0.346023153,0.92681603,0.047811299,0.582494457,0.022442897,0.782187161,0.606889862,0.037269538
0,0.523277921,0.578445268,0.560790192,0.604267862,0.604267862,0.462246379,0.301447515,0.220007585,0.220007585,0.220007585,0.242223693,0.319763741,0.122709877,0.202831965,0.114218339,0.885781661,0.12233133,0.201485559,0.420897311,0.785617729,0.064258802,0.101542065,0.342821855,0.955505579,0.016302644,0.572662682,0.034819218,0.822510431,0.604269445,0.032898051
0,0.520450446,0.559638029,0.562021521,0.606040733,0.606120007,0.462714409,0.255288997,0.176309469,0.176309469,0.176309469,0.223692919,0.320223527,0.109274489,0.17978459,0.137164797,0.862835203,0.109254645,0.178847749,0.396361457,0.803340421,0.188228319,0.128863535,0.344216377,0.936028275,0.039937847,0.580442781,0.033085379,0.809780269,0.606042596,0.026853911
0,0.53488032,0.59218273,0.578028802,0.610970178,0.610955765,0.468166377,0.216418666,0.217226413,0.217226413,0.217226413,0.248085468,0.335042796,0.12311701,0.207426376,0.113220667,0.886779333,0.123113,0.203076691,0.403224712,0.791554257,0.177804472,0.095844245,0.356947603,0.945692898,0.025066731,0.624824266,0.032634615,0.82787898,0.610968634,0.03321668
0,0.467020914,0.534289141,0.518229027,0.600801395,0.600866256,0.460184696,0.850592165,0.191479499,0.191479499,0.191479499,0.214616621,0.313185259,0.100561843,0.17089704,0.175378662,0.824621338,0.100525999,0.16990423,0.394948102,0.782712771,0.025735256,0.137866325,0.337938929,0.931426095,0.019158866,0.54926401,0.038299604,0.796110671,0.600799516,0.020209008
0,0.543801492,0.595071958,0.577975266,0.607950533,0.607950533,0.491983929,0.297094848,0.286587164,0.286587164,0.286587164,0.254703602,0.333734173,0.148196401,0.219025382,0.01823019,0.98176981,0.148150862,0.214169369,0.419472649,0.892224571,0.278096551,0.016803328,0.409212401,0.957690863,0.014444338,0.61331286,0.004471595,0.828757283,0.607951728,0.191104688
0,0.474967094,0.525566943,0.522886664,0.617218467,0.617218467,0.46335187,0,0.182883149,0.182883149,0.182883149,0.212253002,0.319339322,0.100236137,0.167959629,0.063397527,0.936602473,0.100208445,0.167136717,0.394439294,0.874657468,0.083291043,0.068198719,0.346495387,0.933090886,0.053499171,0.577005339,0.015780326,0.791617288,0.617213797,0.060854954
0,0.521620436,0.578772351,0.567589271,0.597457444,0.597464651,0.467785578,0.280089078,0.246765834,0.246765834,0.246765834,0.260943557,0.358279692,0.159677551,0.218724109,0.183178644,0.816821356,0.15967235,0.217366714,0.412258882,0.828011225,0.037257575,0.121379693,0.352848543,0.951733592,0.017351861,0.636521146,0.028114132,0.815531437,0.597454789,0.019184953
0,0.506459318,0.561491496,0.552973928,0.613795241,0.613795241,0.468557241,0.264399231,0.191479499,0.191479499,0.191479499,0.226340172,0.326271486,0.110740168,0.182797319,0.096985821,0.903014179,0.110728419,0.18184149,0.394597589,0.778953957,0.12958831,0.074996983,0.356315335,0.942228871,0.018377676,0.614487527,0.033908234,0.813089771,0.613794662,0.039239462
0,0.563935066,0.607392063,0.597034102,0.610155811,0.610155811,0.471920686,0.261261261,0.22350512,0.22350512,0.22350512,0.258674482,0.3421518,0.122302744,0.218196882,0.098860235,0.901139765,0.122266191,0.216627705,0.399651749,0.854681005,0.300518657,0.095080258,0.369262518,0.953835857,0.036977727,0.657449513,0.021603299,0.83840003,0.61015637,0.0384432
0,0.512650514,0.580407763,0.569891322,0.619589501,0.616382479,0.479115607,0,0.214276685,0.214276685,0.214276685,0.232958306,0.324114027,0.097874766,0.185508775,0.023279016,0.976720984,0.097871578,0.183696554,0.392980711,0.84361037,0.078609881,0.021574006,0.382090632,0.941389151,0.023158282,0.600603331,0.008185697,0.822967944,0.619588253,0.155406434
0,0.501486862,0.569068905,0.553884041,0.603388633,0.603388633,0.469776805,0.0986942,0.197589651,0.197589651,0.197589651,0.226434717,0.323618872,0.103330348,0.182119455,0.041478973,0.958521027,0.103310697,0.179835608,0.394868954,0.855571157,0.011124386,0.046469736,0.365845616,0.939338864,0.020645504,0.600888334,0.013568848,0.816603136,0.603384186,0.092014671
0,0.534149076,0.570704317,0.595963381,0.611121521,0.611121521,0.474933528,0,0.199359488,0.199359488,0.199359488,0.23106741,0.331753555,0.099666151,0.182194773,0.102790459,0.897209541,0.09967919,0.181223136,0.393851338,0.743774569,0.061042657,0.056090574,0.361630158,0.946584706,0.012511126,0.635255373,0.055821426,0.816544487,0.611118667,0.03687754
0,0.586944864,0.626471871,0.621981905,0.613989824,0.614054685,0.470259933,0.242838344,0.234250558,0.234250558,0.234250558,0.273234376,0.34954375,0.140298021,0.237553664,0.115155546,0.884844454,0.140317879,0.23076691,0.415673549,0.831970658,0.226993398,0.112343732,0.365229125,0.947681726,0.029202894,0.65694933,0.0265992,0.84263063,0.613987447,0.032604569
0,0.538097792,0.593654601,0.576636865,0.604570547,0.604570547,0.459424775,0.25893309,0.227719017,0.227719017,0.227719017,0.248180013,0.312194949,0.10495888,0.209911878,0.094930012,0.905069988,0.104971746,0.205105196,0.400420615,0.781724182,0.085557028,0.099287572,0.334873523,0.957662113,0.016640986,0.54651966,0.035729425,0.827532472,0.604569246,0.040145525
0,0.545897723,0.601122983,0.583328872,0.599273555,0.599071765,0.461345546,0.26186861,0.20129788,0.20129788,0.20129788,0.255365416,0.31742944,0.140949434,0.213903743,0.149439187,0.850560813,0.140977413,0.212962823,0.430655119,0.86378032,0.025994747,0.124374892,0.340553319,0.945591179,0.017322884,0.564108706,0.023831363,0.833695797,0.59927449,0.024358713
0,0.42056257,0.475904928,0.464960651,0.613420487,0.613420487,0.466774029,0,0.170662846,0.170662846,0.170662846,0.19674766,0.319799109,0.09347773,0.156887851,0.085195151,0.914804849,0.093482828,0.156096825,0.391510821,0.846360591,0.095954374,0.03892008,0.347597499,0.919797041,0.051948427,0.584123443,0.012754458,0.760709189,0.613416115,0.044978686
0,0.567445035,0.621129525,0.606831201,0.607100131,0.606919961,0.464242638,0.209737828,0.291180313,0.291180313,0.291180313,0.295452397,0.325670227,0.115788617,0.250508398,0.087916075,0.912083925,0.115760418,0.249634266,0.394518441,0.828993919,0.239997768,0.073085146,0.347332062,0.95711368,0.017254256,0.583948044,0.02186117,0.84389278,0.607099773,0.043523869
0,0.508311802,0.577954645,0.560522512,0.597104311,0.597104311,0.45822031,0.071161049,0.245417387,0.245417387,0.245417387,0.254609057,0.303211431,0.099503298,0.204413648,0.139371769,0.860628231,0.099451203,0.203446196,0.395603899,0.729537858,0.036399277,0.121907195,0.332742598,0.952563609,0.009451466,0.528833405,0.059932305,0.821017203,0.597104661,0.026372805
0,0.499585629,0.544319669,0.544086943,0.613406074,0.613406074,0.447985707,0.300435267,0.18035481,0.18035481,0.18035481,0.217736598,0.313326731,0.102190375,0.173683814,0.046769659,0.953230341,0.102203332,0.172686826,0.402851586,0.829807873,0.038745019,0.028730742,0.318203855,0.938679943,0.026220457,0.528422228,0.011732298,0.803070398,0.6134075,0.08204932
